ShortUniqueID, PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,TempT1,T1RelayState,T2SP,T2inT,TempT2,T2RelayState,T3SP,T3inT,TempT3,T3RelayState,T4SP,T4inT,TempT4,T4RelayState,
01010,UM_Apal_Jun2022,2022_6_8,443157,8,14,40,30.00,70.10,85.00,CHL,30.00,29.56,29.56,HTR,30.00,29.44,29.44,HTR,30.00,29.12,29.12,HTR,
01010,UM_Apal_Jun2022,2022_6_8,448628,8,14,40,30.00,70.10,85.00,CHL,30.00,29.62,29.62,HTR,30.00,29.50,29.50,HTR,30.00,29.19,29.19,HTR,
01010,UM_Apal_Jun2022,2022_6_8,454103,8,14,40,30.00,70.10,85.00,CHL,30.00,29.69,29.69,HTR,30.00,29.50,29.50,HTR,30.00,29.19,29.19,HTR,
01010,UM_Apal_Jun2022,2022_6_8,459573,8,14,40,30.00,70.10,85.00,CHL,30.00,29.69,29.69,HTR,30.00,29.56,29.56,HTR,30.00,29.25,29.25,HTR,
01010,UM_Apal_Jun2022,2022_6_8,465043,8,14,40,30.00,70.10,85.00,CHL,30.00,29.75,29.75,HTR,30.00,29.62,29.62,HTR,30.00,29.25,29.25,HTR,
01010,UM_Apal_Jun2022,2022_6_8,470511,8,14,40,30.00,70.10,85.00,CHL,30.00,29.75,29.75,HTR,30.00,29.62,29.62,HTR,30.00,29.31,29.31,HTR,
01010,UM_Apal_Jun2022,2022_6_8,475990,8,14,40,30.00,70.10,85.00,CHL,30.00,29.81,29.81,CHL,30.00,29.69,29.69,HTR,30.00,29.31,29.31,HTR,
01010,UM_Apal_Jun2022,2022_6_8,481461,8,14,40,30.00,70.10,85.00,CHL,30.00,29.87,29.87,CHL,30.00,29.75,29.75,HTR,30.00,29.37,29.37,HTR,
01010,UM_Apal_Jun2022,2022_6_8,486929,8,14,40,30.00,70.10,85.00,CHL,30.00,29.87,29.87,HTR,30.00,29.75,29.75,HTR,30.00,29.37,29.37,HTR,
01010,UM_Apal_Jun2022,2022_6_8,492400,8,15,42,30.00,70.10,85.00,CHL,30.00,29.94,29.94,CHL,30.00,29.81,29.81,CHL,30.00,29.44,29.44,HTR,
01010,UM_Apal_Jun2022,2022_6_8,500005,8,15,42,30.00,70.10,85.00,CHL,30.00,30.00,30.00,CHL,30.00,29.87,29.87,CHL,30.00,29.50,29.50,HTR,
01010,UM_Apal_Jun2022,2022_6_8,505477,8,15,42,30.00,70.10,85.00,CHL,30.00,30.00,30.00,HTR,30.00,29.94,29.94,CHL,30.00,29.50,29.50,HTR,
01010,UM_Apal_Jun2022,2022_6_8,510948,8,15,42,30.00,70.10,85.00,CHL,30.00,30.00,30.00,HTR,30.00,29.94,29.94,HTR,30.00,29.56,29.56,HTR,
01010,UM_Apal_Jun2022,2022_6_8,516416,8,15,42,30.00,70.10,85.00,CHL,30.00,30.06,30.06,CHL,30.00,30.00,30.00,CHL,30.00,29.56,29.56,HTR,
01010,UM_Apal_Jun2022,2022_6_8,521891,8,15,42,30.00,70.10,85.00,CHL,30.00,30.06,30.06,HTR,30.00,30.00,30.00,HTR,30.00,29.62,29.62,HTR,
01010,UM_Apal_Jun2022,2022_6_8,527361,8,15,42,30.00,70.10,85.00,CHL,30.00,30.12,30.12,CHL,30.00,30.06,30.06,CHL,30.00,29.62,29.62,HTR,
01010,UM_Apal_Jun2022,2022_6_8,532831,8,15,42,30.00,70.10,85.00,CHL,30.00,30.12,30.12,CHL,30.00,30.06,30.06,HTR,30.00,29.69,29.69,HTR,
01010,UM_Apal_Jun2022,2022_6_8,538304,8,15,42,30.00,70.10,85.00,CHL,30.00,30.12,30.12,CHL,30.00,30.12,30.12,CHL,30.00,29.69,29.69,HTR,
01010,UM_Apal_Jun2022,2022_6_8,543773,8,15,42,30.00,70.10,85.00,CHL,30.00,30.19,30.19,CHL,30.00,30.12,30.12,CHL,30.00,29.75,29.75,OFF,
01010,UM_Apal_Jun2022,2022_6_8,549243,8,15,42,30.00,70.10,85.00,CHL,30.00,30.19,30.19,CHL,30.00,30.19,30.19,CHL,30.00,29.81,29.81,CHL,
01010,UM_Apal_Jun2022,2022_6_8,554716,8,16,45,30.00,70.10,85.00,CHL,30.00,30.19,30.19,CHL,30.00,30.19,30.19,CHL,30.00,29.81,29.81,HTR,
01010,UM_Apal_Jun2022,2022_6_8,562322,8,16,45,30.00,70.10,85.00,CHL,30.00,30.25,30.25,CHL,30.00,30.19,30.19,CHL,30.00,29.87,29.87,CHL,
01010,UM_Apal_Jun2022,2022_6_8,567794,8,16,45,30.00,70.10,85.00,CHL,30.00,30.25,30.25,CHL,30.00,30.25,30.25,CHL,30.00,70.10,-127.00,CHL,
01010,UM_Apal_Jun2022,2022_6_8,573238,8,16,45,30.00,70.10,85.00,CHL,30.00,30.25,30.25,CHL,30.00,30.25,30.25,CHL,30.00,29.94,29.94,HTR,
01010,UM_Apal_Jun2022,2022_6_8,578710,8,16,45,30.00,70.10,85.00,CHL,30.00,30.25,30.25,CHL,30.00,30.25,30.25,CHL,30.00,29.94,29.94,HTR,
01010,UM_Apal_Jun2022,2022_6_8,584185,8,16,45,30.00,70.10,85.00,CHL,30.00,30.25,30.25,CHL,30.00,30.25,30.25,CHL,30.00,29.94,29.94,HTR,
01010,UM_Apal_Jun2022,2022_6_8,589656,8,16,45,30.00,70.10,85.00,CHL,30.00,30.25,30.25,CHL,30.00,30.25,30.25,CHL,30.00,30.00,30.00,CHL,
01010,UM_Apal_Jun2022,2022_6_8,595129,8,16,45,30.00,70.10,85.00,CHL,30.00,30.25,30.25,CHL,30.00,30.31,30.31,CHL,30.00,30.00,30.00,HTR,
ShortUniqueID, PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,TempT1,T1RelayState,T2SP,T2inT,TempT2,T2RelayState,T3SP,T3inT,TempT3,T3RelayState,T4SP,T4inT,TempT4,T4RelayState,
01010,UM_Apal_Jun2022,2022_6_8,600599,8,16,45,30.00,70.10,85.00,CHL,30.00,30.25,30.25,CHL,30.00,30.31,30.31,CHL,30.00,30.06,30.06,CHL,
01010,UM_Apal_Jun2022,2022_6_8,606246,8,16,45,30.00,70.10,85.00,CHL,30.00,30.25,30.25,CHL,30.00,30.31,30.31,CHL,30.00,30.06,30.06,CHL,
01010,UM_Apal_Jun2022,2022_6_8,611719,8,16,45,30.00,70.10,85.00,CHL,30.00,30.25,30.25,CHL,30.00,30.31,30.31,CHL,30.00,30.06,30.06,CHL,
01010,UM_Apal_Jun2022,2022_6_8,617192,8,17,47,30.00,70.10,85.00,CHL,30.00,30.25,30.25,CHL,30.00,30.31,30.31,CHL,30.00,30.06,30.06,CHL,
